"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"NM_001108827",1033.94008292066,0.78102390096328,0.220392670670107,9.43851393703339e-05,0.000974720049086474
"NM_001009626",121610.338440969,-0.468700201625623,0.125228408077243,9.57814563041344e-05,0.000988208490324294
"NM_012723",105935.332874226,-0.773517199072865,0.218630368213033,9.58850226870149e-05,0.000988346372136991
"NM_001100984",93.7714111183767,1.1893989882714,0.357321183536048,9.59822999720964e-05,0.000988419230069793
"NM_012744",24445.4211107362,-0.725806112466123,0.203396207567017,9.62626399416718e-05,0.000990375348207416
"NM_001108118",2960.3474303607,-0.659722989198397,0.182685923039071,9.7040990898623e-05,0.00099744665785761
"NM_001170470",85.6807937671605,-1.38826333352643,0.425748129062271,9.79229775580235e-05,0.00100556894573877
"NM_001013192",201.141919864508,-0.861423976699948,0.247634053004439,9.93780321962523e-05,0.00101955533593103
"NM_001173388",220.018485643781,-0.85449882482242,0.245198317696143,9.95025295885485e-05,0.00101987765828038
"NM_001105790",443.265809608524,1.52012010408481,0.473542276184367,9.96828747408482e-05,0.00102077126965932
"NM_001014162",29739.4975859286,3.78197274555709,1.27479768174708,0.000100222275213276,0.0010243801021566
"NM_019142",1545.50808352864,1.01889684580452,0.300111779770482,0.000100148871689064,0.0010243801021566
"NM_001107943",1253.35585040494,1.12931234927648,0.337861804969687,0.000100338636233,0.00102461364138395
"NM_001004446",1684.61872091881,-1.02066093821077,0.302334726503169,0.000100634609829406,0.00102667916191881
"NM_001191779",1209.23200864829,1.18275013154233,0.356298794687634,0.000100733973882282,0.00102673688542155
"NM_139111",60.3975544384113,-1.32932244624321,0.405609174695426,0.000101177991017566,0.00102934749078874
"NM_201418",59.054524781222,-1.68998454153416,0.531403034511923,0.000101154593196669,0.00102934749078874
"NM_053699",21.3926063405147,1.86218045904918,0.593477303352339,0.000102868970597009,0.00104558006570633
"NM_001002829",26.8919505438987,-1.74835688241374,0.544426509880823,0.000103107484143848,0.00104628498400959
"NM_001034950",90245.7616213183,-1.16839208409436,0.353266231155838,0.000103129303890696,0.00104628498400959
"NM_012669",1605.32070532663,-0.58494366024157,0.160666466879249,0.000104387452800657,0.00105806967653728
"NM_001031645",829.162964402474,-0.621077651435935,0.171673108347201,0.000105019609515992,0.00106349340246463
"NM_001137641",2735.81926925606,-0.655348027594277,0.182412446412578,0.00010532235329332,0.00106557435367951
"NM_001191073",1863.59278723148,-0.712684791367597,0.200654117607559,0.000105853669687543,0.00106996186233063
"NM_012493",398.846692219441,-0.967786191971449,0.284956386976087,0.000106243501000599,0.00107192453081359
"NM_057155",1878.76462289108,-1.55949887111856,0.492155793554723,0.000106190518188007,0.00107192453081359
"NM_001109398",264.433222627731,1.48725164906641,0.465198152943806,0.000106494434192256,0.00107346781549636
"NM_170788",922.054932830072,0.667648155216987,0.186317758219785,0.000107517238022291,0.00108278159651677
"NM_019140",3698.46185688507,-0.982207398291553,0.290478829123188,0.000108825246553488,0.00109494786637885
"NM_001130500",137.197507676758,-1.86222306038951,0.600674828395857,0.000109314713265765,0.00109886359014036
"NM_032614",2615.33503675354,0.785426502308758,0.225232296269411,0.000109745386011301,0.00110218166317674
"NM_001106912",1210.57652155717,0.809066635738208,0.232318994279959,0.00011124753126102,0.00111624468866941
"NM_001004274",45541.0912314624,-0.399103663880318,0.105813842589379,0.000111350140743689,0.00111625205135279
"NM_012815",7429.74144320627,-0.892075631977338,0.260413383626857,0.000111512291273908,0.00111685573627807
"NM_022296",1885.52437190933,-0.747470942989308,0.21276529061497,0.000112818120144678,0.00112890241317373
"NM_001014143",469.831892875833,-0.554597183096003,0.152201873002825,0.00011359575863406,0.00113564664904507
"NM_001008515",2201.68930179123,-0.637768438163168,0.177993534203741,0.000114158540532424,0.00114023256938357
"NM_001107705",1498.70119725489,0.985505409529962,0.292128080802031,0.000115031767987262,0.00114790808910422
"NM_022391",94.8901826460416,-2.06158381341484,0.673907419484098,0.000115233299295972,0.00114887284839488
"NM_199112",2089.00242452874,0.598525530433952,0.165890583637058,0.000117077931598551,0.00116620263320483
"NM_001105968",1061.35496642771,-0.769022437743797,0.220582752735062,0.000117306308825415,0.00116635682921966
"NM_152849",261.669645868024,-0.74004015564433,0.210873746268055,0.000117276374127465,0.00116635682921966
"NM_001034919",1426.30805363882,0.667084112221924,0.187407276209111,0.000117519398729207,0.00116741618483765
"NM_001002854",847.731889892461,-0.565379168853242,0.156181892604285,0.000119626633930456,0.0011861982153629
"NM_017087",4473.44790990388,-0.890333234024104,0.261474975357801,0.000119546565978543,0.0011861982153629
"NM_017308",170.894496118044,-1.04441450357018,0.313613007231978,0.000119815509922835,0.00118699687362071
"NM_001024783",1632.69129877504,0.759387489882997,0.217395677712369,0.000120866208249411,0.00119632433946594
"NM_198730",2480.8041050398,0.585863200065684,0.162373631820445,0.00012142631792318,0.00120078354285585
"NM_001014211",45.7831572585628,-1.40031563221463,0.437650618142132,0.000122709634012839,0.00121192896733468
"NM_013043",610.744753460334,-1.61241900544627,0.519444946097564,0.000122774587363466,0.00121192896733468
"NM_001107022",716.205815223057,-0.791281156675806,0.228617169991426,0.000122890472349629,0.0012119810130827
"NM_053447",1970.80946117456,-0.538153605252539,0.148117898038878,0.000123046740442511,0.00121243087682427
"NM_001106555",6220.91272068703,-1.06268212600983,0.318247549514098,0.000123163535509851,0.00121249133744963
"NM_139258",1320.46253136174,-1.58025684079309,0.508009668065022,0.000125808392410605,0.00123741701583752
"NM_001104633",188.407325148455,-0.833903751953408,0.243025196177384,0.000126519826818021,0.00124329842371754
"NM_001008519",8757.50871187037,0.781795536952702,0.230127578312935,0.000126803087295711,0.00124496543682716
"NM_001037356",434.15877380747,1.27958107508009,0.398240990914545,0.000127365445483418,0.00124936722127288
"NM_001039516",532.380979092168,-1.31890076127313,0.413940588163751,0.000128865216237996,0.0012625903557414
"NM_001105952",760.21837341917,-0.543966957176383,0.150370946843115,0.000128943926994125,0.0012625903557414
"NM_001107378",498.430296911845,-0.92790865463541,0.275773931526756,0.000129369356039764,0.00126342030312805
"NM_001127654",1350.75525345026,-0.789241555673235,0.228908456158964,0.000129204015516972,0.00126342030312805
"NM_001191705",229.877575769028,-1.07380265114943,0.326210499732709,0.000129374608023152,0.00126342030312805
"NM_001031822",3486.35210419088,-0.693083499875922,0.197354544888849,0.000129616164660016,0.0012638295905952
"NM_001107682",1078.48558351845,0.854334419438605,0.250411152522724,0.0001297614188599,0.0012638295905952
"NM_001134959",434.14782999849,-0.626971267973177,0.176230085124798,0.000129762552653062,0.0012638295905952
"NM_001107753",48.9261038736372,-1.41672221312699,0.445434988703291,0.000129963363089134,0.00126466125165865
"NM_053961",2894.99666703847,-0.695250162201141,0.198314684326496,0.000130897162795229,0.00127261775753978
"NM_139253",10843.795196605,-0.623170389419009,0.176324499013869,0.000132332581053663,0.00128543270443705
"NM_031329",1275.99268333495,0.679121938976858,0.192974913101534,0.000133336604802695,0.0012940382451932
"NM_001004231",540.942511102696,0.855739594846509,0.251888509898626,0.000136215526165232,0.00132080842494906
"NM_001100922",2623.71890321466,-0.870841048915013,0.257511844721646,0.000136743914255008,0.00132475956542186
"NM_001107409",1191.29915835104,0.542196602657144,0.150445469231509,0.000137369646405401,0.00132926999197841
"NM_001108491",505.082919269565,1.66890663482269,0.543083320858482,0.000137452122014378,0.00132926999197841
"NM_001108590",22.6524205889529,-2.01688379588964,0.651945415743727,0.000138607133691916,0.00133925781645708
"NM_019376",2782.11613850896,0.788619854337627,0.229711752570435,0.000139175677298598,0.00134356642833545
"NM_001305463",1600.98123331132,0.724904691910488,0.208615392556386,0.000139319254618714,0.00134376855005039
"NM_001107363",2381.40589991936,0.620207966864197,0.174872067393034,0.000139567576983999,0.00134497971944915
"NM_012495",85.8286316735758,0.934533054128002,0.279826481732908,0.000140036184172043,0.00134830972756861
"NM_001106284",34.7691105602755,1.57990114255796,0.511853996281523,0.000140814077624912,0.00135460917342946
"NM_030827",1144.47603773908,-0.851117857087088,0.251635342082005,0.000142450446888172,0.00136914872504711
"NM_001108435",692.040262935402,-0.846361059431079,0.250070073331134,0.000142731293210568,0.00137064573155845
"NM_001108617",324.555177780306,-0.981504893728627,0.296806292984103,0.000142996081912575,0.00137078571261249
"NM_001172084",1638.48547819317,0.980568016363365,0.295994448576911,0.000142971960350369,0.00137078571261249
"NM_012516",28940.8183529917,-0.665177741935328,0.189842044606338,0.000143830867442759,0.00137758287986915
"NM_001025016",657.209462007712,-0.797627010531926,0.233956050594333,0.000144630339192119,0.00138403024150921
"NM_001134796",574.145569392543,-0.661837151761085,0.188926064475564,0.000145214013276975,0.00138840309203823
"NM_001105925",127.401650043513,-0.882023480488978,0.262248239193089,0.000145631805500958,0.00139118369038709
"NM_133424",24.4991770036819,1.52064346808015,0.490506877281372,0.000146416255900473,0.0013974589859769
"NM_138899",1468.77903619821,-0.454517854902271,0.12483786788741,0.000148389471439836,0.0014150595635912
"NM_001100520",1901.55041778839,0.553428857388691,0.154786559275707,0.000149241296428512,0.00142194511736279
"NM_177426",15541.584455513,-1.13805072658061,0.35452035198505,0.000150438847790825,0.00143210986554654
"NM_001013983",2674.23883525197,-0.67324786083257,0.193540728453172,0.000150769983627378,0.0014326152783836
"NM_013146",11066.4040275351,-0.58894105845762,0.16630288088775,0.000150772559754593,0.0014326152783836
"NM_053458",1899.32063424798,0.767998416201523,0.224188111441242,0.00015088418647939,0.0014326152783836
"NM_001009478",36595.5998626986,-0.817046210113048,0.240389522703781,0.000153977291767938,0.00146049125011407
"NM_001271334",179.103630143681,-1.06892366965846,0.329827195846893,0.000154086692081032,0.00146049125011407
"NM_001008292",368.181166155549,0.670738757445189,0.192536990572382,0.00015430570035999,0.00146130298949387
"NM_001134713",135.965273208401,0.850167808109542,0.252571340190655,0.000154918495635478,0.00146583934082723
"NM_001034110",2848.43260282128,0.4999412117817,0.138956186635417,0.000155596019216863,0.00147097979513302
"NM_001137646",2166.60763063567,0.758830252446207,0.221997368115955,0.000155910870364625,0.00147268569533207
"NM_012879",10569.9526432144,-1.16057316785697,0.370546461702226,0.000156247186955145,0.00147459123812879
"NM_031722",10749.7235122039,-0.403432317069521,0.109668066239424,0.000159046712625054,0.00149972016371146
"NM_001025646",96.5828057376137,-1.82253360461305,0.608754273603103,0.000159341011571386,0.00150066741213148
"NM_020092",965.668717007434,0.473287690072113,0.131014653296989,0.000159593626169901,0.00150066741213148
"NM_031125",1431.95418253381,0.472779573891553,0.130880268869682,0.000159467806681304,0.00150066741213148
"NM_080767",1392.33817108599,-1.39485935478658,0.451053071944542,0.000159695007989897,0.00150066741213148
"NM_017054",130.717351940439,-1.04421295109677,0.321857320176568,0.000160824055149666,0.0015099821527634
"NM_001106368",1402.80175455806,-0.720314541652336,0.209820682700114,0.000161167994182209,0.00151191584953294
"NM_001170343",915.956666269319,0.513756653129152,0.143434805271768,0.000161411977088182,0.00151290935239967
"NM_001024864",2187.58839396577,0.701903122838578,0.203531959722848,0.000162909103054279,0.00152563678817584
"NM_001085404",63.1664871752403,-2.01471837955398,0.681160070864478,0.000163979368583603,0.00153434837025665
"NM_138540",145.76659757682,-2.28223913348373,0.788197181364574,0.000164700625770467,0.00153978221550086
"NM_024148",1393.5266411618,1.15410952609258,0.362362101850415,0.000165793544912515,0.00154867849241809
"NM_001107273",163.40373535504,-1.53886896784995,0.506109726311603,0.000166073798445646,0.00154997496556128
"NM_001008855",545.290718456133,-0.859651933095768,0.257947800980477,0.000166424532897427,0.00155192647400605
"NM_207590",155.399985547892,1.24073175239865,0.394779161518294,0.000168777323649424,0.00157252817621321
"NM_001106309",216.518449092164,0.757506182853179,0.223057603288683,0.000170267882155802,0.00158506812640707
"NM_001029903",2128.49031830485,-0.586885409249787,0.167140216553744,0.000170881750747483,0.00158943237940592
"NM_001105740",1364.44279088518,-0.708368892208784,0.206830818569719,0.000171343618714287,0.00158967995787675
"NM_001106893",6706.50746984433,-0.944931967625737,0.288470592777675,0.000171283119568,0.00158967995787675
"NM_001108289",1316.00932954862,0.435227525916976,0.12027532999239,0.000171190184659294,0.00158967995787675
"NM_012596",679.362914267349,1.55496138438334,0.513203142650576,0.000171981081789582,0.00159424425817974
"NM_001004086",7068.79512400011,-0.852082390574799,0.2586078196267,0.000174013773547468,0.00161172351374438
"NM_001108594",375.244682845025,0.735931567191407,0.216183563285733,0.000174634217407094,0.00161610398659588
"NM_024382",29719.0273262074,-0.568731104727174,0.16192006029628,0.000175091323835545,0.00161896678081525
"NM_001108499",238.221568104878,-0.886402763156137,0.268234837901047,0.000175413921865738,0.00162058207578659
"NM_021752",1890.76274233996,-0.680620072095804,0.198012521437036,0.000175664887636225,0.00162153342361425
"NM_001013431",189.775172026816,1.21584618857212,0.387568805368,0.000176124061557561,0.00162440348694124
"NM_001135600",8193.88192986747,-1.17583767758295,0.373960061515946,0.000176800164322726,0.00162926778846435
"NM_031832",627.869384654008,1.0805736936579,0.338019232790933,0.000177878601135186,0.00163782843078843
"NM_147135",709.472298675903,-0.921219555029801,0.281383082581153,0.000179120312482958,0.00164787679586546
"NM_001109111",544.472860790535,-0.580549885789518,0.16564015225921,0.000179336856836018,0.0016484848492888
"NM_001191109",57.4315217803008,2.41869409832638,0.846901788019858,0.000179759459614775,0.00165098440821382
"NM_001025065",9210.01644009677,-1.01316141819652,0.315056145608851,0.000182057882895244,0.00167069365400602
"NM_001009683",807.680908823012,1.58731131497976,0.528261477787212,0.000182260083815293,0.00167114957185286
"NM_012899",5089.363174665,-0.637617210746178,0.183941893777277,0.000182542918390134,0.00167234344214105
"NM_031530",312.882899510334,3.88622851306039,1.44791314957303,0.000183092369590364,0.00167597585096208
"NM_001011890",1919.0564457601,0.888932703163333,0.270353194606984,0.000184247961782954,0.00168514600772607
"NM_176075",217.379735654181,1.23469420662638,0.397187786149525,0.000188308206763415,0.00172084488866284
"NM_001100476",2003.40169425447,-0.745717596842234,0.221430014412891,0.000191337079901644,0.0017470669870686
"NM_001130728",1122.63116180412,0.860793429354547,0.261355890019044,0.000194372746250547,0.00177330739439404
"NM_001008317",3338.19758700813,-0.425250117262925,0.118617550434909,0.000194619617423202,0.00177408248594511
"NM_001008771",1279.87490789073,1.06150636975877,0.333914331525943,0.000195076040602256,0.00177676490181123
"NM_001168543",1111.61056164903,-1.02991088449668,0.323246627739978,0.000195828872940229,0.00178214033289543
"NM_012742",1083.13647778991,-0.675979045329292,0.198347636206098,0.00019792341156776,0.00179970690501904
"NM_001002804",2066.55311362137,-0.80820980113852,0.243656549804042,0.000198220940310316,0.00180091778024886
"NM_001109141",80.5994773207886,1.47496015282948,0.48981182463492,0.000198450442348183,0.00180150911086085
"NM_001014265",87.6597672162835,1.29503647425673,0.422291000608554,0.000199210461330687,0.00180691144437114
"NM_001135813",310.822161564433,0.643008338157314,0.187380074708567,0.00019991986904458,0.00181184615808227
"NM_001107912",457.894937842884,0.525814030419878,0.149562987163362,0.0002005407088822,0.00181447113726033
"NM_020083",747.390720126323,0.608956002607363,0.176194437822452,0.000200378156766197,0.00181447113726033
"NM_001108812",1381.60907341178,0.651441697784971,0.190160387438358,0.000201338496126853,0.00182013104422236
"NM_023987",477.329956774567,0.879009639114292,0.268633512478974,0.000201498490156222,0.00182013104422236
"NM_001105956",9563.53345795694,-0.706968890523239,0.209086144743657,0.000201927483361964,0.00182250365337482
"NM_031553",749.478381972171,-0.864748108872885,0.264229890072479,0.000202594066881178,0.0018270149718659
"NM_138835",45.8840649566203,-1.80719603967939,0.616151777892089,0.000203744826802753,0.00183588163427448
"NM_001076793",248.507525502766,-0.778806321784495,0.234236560297212,0.000208105229299952,0.00187204182119162
"NM_030992",1291.17035113366,-0.998062340201258,0.313355523360658,0.000208270418913259,0.00187204182119162
"NM_053416",1774.15315680907,0.550579382581998,0.15783195102225,0.000208087210333404,0.00187204182119162
"NM_001013115",1054.39423276378,0.605553804801269,0.175702538154535,0.00021005198966222,0.00188650791043356
"NM_001309521",312.26898112019,1.11313798189688,0.355910391674102,0.000211128371741797,0.0018946220877763
"NM_001039174",38.6861508247919,2.28224355428391,0.810391936344464,0.000212012145950505,0.00190056612723443
"NM_001106755",2730.84006352271,0.922505435064536,0.285269443693984,0.000212137663010651,0.00190056612723443
"NM_001130558",2203.8362461008,-0.320479527353853,0.649723481039772,0.000213099438107898,0.00190762299293156
"NM_012880",1050.79109075981,-0.787394950131464,0.238027574158304,0.000213928372858633,0.00191348014809147
"NM_001007667",5544.67390820993,1.39061200621791,0.453938883030371,0.000214231769505898,0.001914630912297
"NM_001127604",374.22684840237,0.9314411737146,0.289367236176017,0.000215908349703529,0.00192804220676574
"NM_001113793",217.986586170037,0.756648025518454,0.227241653571053,0.000217871515885954,0.00194398876185863
"NM_057192",484.523146258862,-0.715496069156161,0.213578718760781,0.000220531991406555,0.00196612614307699
"NM_212541",86.1369119095208,-1.36764154481813,0.455097460825448,0.000223040509169288,0.00198687386907958
"NM_001107451",296.145462650434,-1.34917176562636,0.449616303649574,0.000224040671892112,0.00199416217865303
"NM_020099",810.295066472362,-0.563461556153251,0.163403823233228,0.000230296626792092,0.00204818193162415
"NM_001044228",1777.95575672243,0.767166537276412,0.232133330196505,0.000231645028382801,0.00205850330575048
"NM_001106600",1581.27375086448,0.67204440477392,0.199412890671477,0.000232141872531782,0.00206124675634582
"NM_012955",43.0609654836301,-2.1358380225727,0.753344655535171,0.000232543666962497,0.00206314247684865
"NM_001006974",644.028580847491,1.12428719529539,0.363741092178452,0.000233469057562534,0.00206807165232709
"NM_144750",4460.65402139183,-0.89439496360171,0.27936009032905,0.000233476739429462,0.00206807165232709
"NM_001007706",535.857914101539,1.23390764694931,0.405527268971439,0.000234597211131109,0.00207525264671885
"NM_057135",117.660235865703,1.39168441193281,0.467459598974617,0.000234666243432021,0.00207525264671885
"NM_001030032",1136.1475540056,-0.800140361974066,0.244896945470495,0.000235249781727344,0.00207873536966654
"NM_001044288",1018.27903416847,1.03509966305958,0.330235024860574,0.000236130995696751,0.00208484070898412
"NM_001008524",1956.05440288733,-0.753559477797379,0.228437589889084,0.000239108856814324,0.0021094329662758
"NM_134326",4865133.7346164,-0.557174283943196,0.162072236469041,0.000241049877709525,0.00212484594534454
"NM_001007002",203.551192508667,-1.04526301444301,0.335481021991216,0.000242812760146136,0.00213694731961543
"NM_001271180",637.69563909053,0.786062056429728,0.239894342285127,0.000242637705391127,0.00213694731961543
"NM_001106763",1334.01765086625,0.839037719162406,0.258779248421767,0.000244271595328807,0.00214806089086496
"NM_012924",304.672790104129,1.40554953253788,0.474657664377647,0.000245450390461134,0.00215669601305745
"NM_001108495",160.48341123013,1.67658159637138,0.582918884510225,0.000246581144755937,0.00216489551529712
"NM_001011892",32158.7774082944,-0.852273281700496,0.264715367440564,0.000247836661134436,0.00217417637794237
"NM_001025645",192.635570188407,0.773698124120416,0.236069922873876,0.000248795005843976,0.00218081233111668
"NM_001105911",71.4119232370397,-1.3651711037603,0.458863329253491,0.000248991167858626,0.00218081233111668
"NM_001134514",310.500827693121,0.656135935863262,0.195133131805576,0.000249387940973456,0.00218254286681003
"NM_001033883",722.637185020597,-1.11453613826686,0.364037350702556,0.000255394993493057,0.0022324786639666
"NM_001134960",35.5990116889966,-1.51150131668115,0.513264986530168,0.00025550134567985,0.0022324786639666
"NM_017064",513.160192312676,-0.758938118959518,0.231650602317675,0.000256275525435887,0.00223745891012033
"NM_001013234",673.950852634386,-0.76445049065423,0.233861078213713,0.000258366144963787,0.00225391548596195
"NM_012506",45.5081724095509,2.26017851346219,0.822687955873158,0.000258795413127157,0.00225407101878717
"NM_031566",685.995549857474,-0.705000960423082,0.212998385851617,0.000258713651956678,0.00225407101878717
"NM_001109476",1226.95007273331,0.570218169844815,0.167025696586375,0.000259760303718439,0.00226067803641218
"NM_181386",1250.74768590198,1.0943046020873,0.355778795439361,0.000260127426030866,0.00226207635477794
"NM_053702",255.978065021077,-2.0940985058863,0.758943642428256,0.000260748751426364,0.00226568126041132
"NM_001127451",314.958097086998,0.577026060870282,0.169423093699353,0.000261111425054674,0.00226703477363238
"NM_001009648",5652.39809458672,-1.11040361435903,0.364982398454021,0.000262823354553629,0.00227828757582604
"NM_001047878",7822.888983233,-0.572790775678514,0.168284004962772,0.000262701513791432,0.00227828757582604
"NM_031833",6933.50378551745,0.595762108368536,0.175669960222494,0.000263648344566054,0.00228363234103577
"NM_001108832",416.848512192011,1.19699090844334,0.396550839333658,0.000265059276571742,0.00229403988419951
"NM_001107146",309.593874916439,-1.0028573559545,0.322572111741991,0.000265893598074756,0.00229944447837814
"NM_001025047",124.699587205756,0.766977609129192,0.235203149399825,0.000268869608779984,0.00232334724243083
"NM_022623",1601.62359929678,-0.963041234779828,0.30803574645172,0.00026918592820729,0.00232424760864246
"NM_001007615",2244.19998124744,0.577293389598018,0.170020172020943,0.000271911906784601,0.00233894482404015
"NM_001034934",183.819046945793,2.42664794449079,0.899105921854307,0.000271674133667235,0.00233894482404015
"NM_001047086",752.138988340917,-0.553674320776579,0.162354351999115,0.000271894396018079,0.00233894482404015
"NM_001102408",51.2098094414515,1.52713341210446,0.527326709889167,0.000272440222516347,0.00233894482404015
"NM_001108925",3080.90236793348,0.611787636171481,0.180978282393763,0.000272595832828263,0.00233894482404015
"NM_001134602",32.1639454646144,2.58220852687388,0.955696506410324,0.000272313847182614,0.00233894482404015
"NM_012504",10356.6584099262,-0.721981701303635,0.219875627397281,0.00027216854574497,0.00233894482404015
"NM_133401",508.875725189703,-1.25511502617257,0.421756568267039,0.000271394701223203,0.00233894482404015
"NM_019356",2178.67262824991,0.700574038343599,0.212060698083777,0.000273120224452301,0.00234161056285123
"NM_001011943",402.377245325998,0.809257780549287,0.251029258168889,0.000274751944897508,0.00234651054190839
"NM_001013913",1454.30187133022,-1.10612279630145,0.36440241296912,0.000274007933935846,0.00234651054190839
"NM_001113747",621.707741953268,0.67020771504308,0.201683910081517,0.000274831159402088,0.00234651054190839
"NM_001246661",1502.48420566945,0.478310494477663,0.138055928564467,0.000274231349011336,0.00234651054190839
"NM_012619",31401.8925820171,-0.695009268122071,0.206638087919839,0.000274919886204341,0.00234651054190839
"NM_019197",1745.80203268279,1.3994003815714,0.476983174675263,0.000274976684841688,0.00234651054190839
"NM_134372",177.870509515102,-1.56361272225362,0.546004057004269,0.000278285853387104,0.00237290124168288
"NM_017161",94.8019264456271,-1.63188814388872,0.572704987070564,0.000280765957788285,0.00239218709135788
"NM_001271261",846.69234983285,-0.538851127754928,0.157978075871749,0.000281851770470095,0.00239770951012487
"NM_053571",4975.65041135176,-0.757109369095272,0.231693206071882,0.000281696626733944,0.00239770951012487
"NM_001025059",398.417282153425,-0.547821255946018,0.160905572125533,0.00028272563764609,0.00240327758858666
"NM_001012088",2410.87825413241,0.820326187639311,0.255851539245553,0.000283181307829385,0.00240528495340045
"NM_001025028",1874.2434640815,0.532074152879956,0.155738793280028,0.000284813707419894,0.0024143860483666
"NM_001106173",665.437592277532,-0.537436038019123,0.157636866622428,0.000284633636783926,0.0024143860483666
"NM_001277243",292.195335656544,0.770678408625262,0.237897558763207,0.000285354561708017,0.0024143860483666
"NM_001277302",3436.39380273389,0.549165001131899,0.160072647311251,0.000285189746262791,0.0024143860483666
"NM_032077",37508.0585620593,-0.810373850992091,0.252497436744773,0.000284966803803189,0.0024143860483666
"NM_001108159",2771.32782646544,-0.517934514551154,0.151613039625156,0.000287347928376242,0.00242937596544636
"NM_001013969",1731.45998145127,-0.870662339762525,0.275823011109028,0.000288321277244436,0.00243572570143969
"NM_207615",112.095596551045,1.1283991726126,0.372970156653452,0.000289730141533438,0.00244574203450068
"NM_012910",151.533029231099,-0.754756021615181,0.232858859642819,0.000295289221006631,0.00249074980336386
"NM_001013855",7891.65796947587,-0.706259045140341,0.215225462354761,0.000296389617050252,0.00249810848770739
"NM_053765",4063.64860714836,-1.07325402280712,0.353207048140015,0.000297903409743745,0.00250893747929456
"NM_001170487",1643.95829388039,-0.648300557519714,0.195960043111151,0.000301274382483834,0.00253537896226987
"NM_053420",1707.30747836535,1.14577849090538,0.381843844812771,0.000302378762279243,0.00254271995264287
"NR_110672",483.921498622786,1.13964960858366,0.380078729932446,0.00030427135397294,0.00255667271892753
"NM_001011957",138.207759193148,-0.81282669174009,0.255041829914461,0.000305540714771413,0.00256537135000028
"NM_001108106",16242.0381233016,-0.648652948795734,0.196507499935448,0.000307756311352142,0.0025800198190401
"NM_031973",600.667113789491,0.837776831642237,0.264140336218305,0.000307739579650734,0.0025800198190401
"NM_001109198",552.548591068046,1.04179658599304,0.342221732520964,0.000311894966936476,0.00261271647761695
"NM_021579",3459.71160478462,0.509571980813211,0.149763664490781,0.000314344287965164,0.00263122258459458
"NM_012500",3932.39262051719,1.01812000754366,0.333721082913727,0.000316824212993428,0.00264995641356411
"NM_133428",18838.5804056414,-0.780544655420956,0.243379661506383,0.000318984779261988,0.0026659925449074
"NM_001105811",650.879179559939,-1.10264048672229,0.368281012623386,0.000320438692750037,0.0026761027107181
"NM_001044224",121.296755048641,-2.07594709798088,0.770696737025509,0.000322141409367298,0.00268827374138422
"NM_001025720",12886.1270521751,-1.08313879177816,0.360974977051535,0.000322992565921064,0.00269332537655791
"NM_001025709",773.125753520335,0.712094475219889,0.219475177890634,0.000324663338014623,0.00270519862709218
"NM_001191066",256.580239231117,-1.14279947200704,0.384582904899621,0.000327090631924351,0.00272335262461635
"NM_001106571",109.097667118189,-1.19057236371041,0.403403762323529,0.000328087454006165,0.00272957800572934
"NM_031841",7153.17485130848,2.95691423610639,1.15157338752801,0.000329875779928628,0.00274237399140969
"NM_001305939",123.111587590274,-1.02441264078656,0.337580431106556,0.000331147704317734,0.00275086080076529
"NM_133299",16539.6839677578,-0.381749467960981,0.10798133698941,0.000332163947385719,0.00275721240265555
"NM_001107824",380.802540186199,1.15872109148797,0.391473613458269,0.000336513638441798,0.00279120358547069
"NM_001012212",144.594628860508,1.0137472989962,0.334329359044605,0.000337847064782154,0.0027959141154215
"NM_001107832",1150.9132817408,0.681507049480265,0.209280291536482,0.000337553865649867,0.0027959141154215
"NM_139186",1436.50014774872,0.959551502558271,0.31288568023677,0.000337690901509989,0.0027959141154215
"NR_144450",53.4951258529865,1.34791824579527,0.468609169613945,0.000338952737058911,0.00280294727543735
"NM_001005546",2381.2990158111,-0.78778913958545,0.247495129232451,0.00033929209430817,0.00280363761488282
"NM_001013250",210.88636439318,-0.71520845277445,0.221597159941984,0.000340192377636826,0.0028084964624704
"NM_053535",2306.14991544307,-0.899315641446232,0.290680973137067,0.00034039274456153,0.0028084964624704
"NM_001004280",2437.93140561836,0.428831412616535,0.124776924203527,0.000344456677976562,0.00283281908217192
"NM_001014185",4446.45724469571,0.514165404657373,0.15226871346178,0.000344633370131894,0.00283281908217192
"NM_001106873",5467.82506686111,-0.942023519405028,0.307551837847521,0.000344237230461133,0.00283281908217192
"NM_001168653",777.298372072266,0.92308983178635,0.299548309688568,0.000344320166582552,0.00283281908217192
"NM_017133",54.758882471627,1.71453411509412,0.622263246452286,0.000343685504709823,0.00283281908217192
"NM_080910",1701.36223684127,0.64122677417003,0.195447817703719,0.000345089800303884,0.00283444448420514
"NM_001047954",121.124008304468,1.15114537823979,0.389897908992162,0.000347286852951671,0.00285035359385128
"NM_022629",3665.5173910879,-0.933996638005691,0.305040567472467,0.000349342584541291,0.00286507986438542
"NM_001130556",15166.0804459826,-0.741017189628736,0.230498120949188,0.000349728754363222,0.0028661016915167
"NM_001047101",1018.61648186189,-1.60286293268447,0.582087319665842,0.000351585852074073,0.00287701731230442
"NM_001098674",57.5603579520771,-1.67202102765146,0.603166154028068,0.000351416632347667,0.00287701731230442
"NM_001109537",533.180670535857,0.889382891364669,0.287049720404984,0.000352058236938002,0.00287873291203708
