"","SRR1177984","SRR1177985","SRR1177986","SRR1178004","SRR1178006","SRR1178013"
"NM_019311",835.467483959422,758.150140635064,770.934959175107,167.739217373963,310.700622843411,174.490722581107
"NM_019312",316.368535819237,298.7831748074,266.970186348609,76.1369497300255,242.682378383097,199.417968664123
"NM_019313",22.7276246996578,21.4111721360352,14.9877999353605,60.6716318161141,32.7495251105217,36.7973632654036
"NM_019316",852.740478731161,1767.39493632,1345.15504419861,1102.79613124584,813.699739284501,716.95507781625
"NM_019318",364.551100182512,354.257575341673,456.191160532536,333.099155068862,597.049034707204,407.145019355917
"NM_019323",58.182719231124,38.9294038837003,42.1531873182015,16.6549577534431,20.1535539141672,11.8701171823882
"NM_019328",52.7280893032061,23.3576423302202,36.5327623424413,24.9824366301646,56.2620046770501,45.1064452930753
"NM_019330",869.104368514915,1019.95038175295,758.757371727627,1627.4273004793,1100.88788256138,1133.59619091808
"NM_019331",6021.00233543335,6492.45133270412,6690.17919614656,8304.87571977044,11277.5928778027,10794.6845656639
"NM_019333",111.819913522316,85.6446885441407,103.977862051564,45.2063139022027,27.7111366319799,36.7973632654036
"NM_019337",249.09476670825,209.245545874889,230.437424006168,67.809470853304,67.178513047224,56.9765624754636
"NM_019338",5.45462992791788,1.94647019418502,5.6204249757602,5.94819919765825,6.7178513047224,11.8701171823882
"NM_019339",170.911737741427,159.610555923171,224.816999030408,203.428412559912,120.081592071913,179.238769454063
"NM_019340",331.823320615004,257.907300729515,211.702674086967,800.6276120048,309.02116001723,308.623046742094
"NM_019341",309.095695915346,136.252913592951,178.916861728366,70.1887505323673,105.806158049378,41.5454101383589
"NM_019342",1.81820997597263,9.73235097092508,3.74694998384013,14.2756780743798,7.5575827178127,24.9272460830153
"NM_019343",30.9095695915346,23.3576423302202,58.0777247495221,32.1202756673545,26.0316738057993,67.659667939613
"NM_019345",20.9094147236852,21.4111721360352,22.4816999030408,2.3792796790633,3.3589256523612,20.17919921006
"NM_019349",701.829050725434,797.079544518764,942.357920935793,343.805913624647,744.841763411096,636.23828097601
"NM_019351",454.552493993156,407.785505681761,404.670598254734,320.013116834014,256.118080992542,367.973632654036
"NM_019352",667.283061181954,686.130743450218,606.069159886141,1075.43441493661,720.489552431478,694.401855169713
"NM_019354",2604.58579058079,2037.95429331171,2441.13791447185,481.804135010318,847.288995808113,649.295409876637
"NM_019356",1052.74357608815,1186.37358335577,1124.08499515204,688.801467088825,885.916640810267,997.089843320613
"NM_019357",820.921804151641,639.415458789778,610.752847365942,162.980658015836,184.740910879866,153.124511652808
"NM_019359",2450.03794262311,2320.19247146854,2191.02900305052,2160.38594858947,1959.93311815276,1753.21630783874
"NM_019360",2040.03159304129,2392.21186865339,2002.74476636255,4006.70697954259,2337.8122540434,2355.03124898583
"NM_019362",54.5462992791788,29.1970529127753,70.2553121970025,19.0342374325064,18.4740910879866,8.30908202767177
"NM_019363",9547.42058383226,7957.17015382835,7417.08749301154,31538.5417858235,4148.27318066608,11603.0395457845
"NM_019364",859.104213647066,993.673034131451,843.06374636403,778.024455053698,794.385916783424,784.614745755863
"NM_019365",350.914525362717,300.729645001585,406.544073246654,283.134281808532,209.932853272575,175.677734299346
"NM_019367",753.648035040653,718.247501654271,620.120222325542,585.302801049571,532.38971589925,468.869628704336
"NM_019368",434.552184257458,396.106684516651,470.242222971937,396.150066564039,351.847462084836,459.373534958425
"NM_019369",103934.336856523,120411.565917576,103624.712015587,102330.439716833,133268.734183083,188172.219645528
"NM_019370",1948.21198925467,2964.47410574378,2461.74613938297,3932.94930949163,2402.47157285135,3088.60449085742
"NM_019371",292.731806131593,105.109390485991,221.070049046568,23.792796790633,13.4357026094448,26.1142578012541
"NM_019373",3630.96532201733,4651.0905290051,4919.74532878209,12066.5168923695,6831.21504548959,8401.6689416944
"NM_019376",1369.11211190739,1316.78708636616,1217.75874474804,1008.81458392284,1294.02610757215,1203.62988229417
"NM_019377",3165.50356816834,3145.49583380299,3096.85416164387,2943.1689630013,2468.81035448548,2686.20751837446
"NM_019378",26.3640446516031,12.6520562622026,25.2919123909209,54.7234326184559,26.0316738057993,16.6181640553435
"NM_019379",4064.60840128681,4440.87174803312,4423.27445592328,4162.54979852124,4305.30295491397,4655.45995893267
"NM_019380",1770.02741160935,1436.49500330854,1486.60240608857,1236.03579327338,1202.49538354531,1399.48681580357
"NM_019381",7525.5710905507,9214.58989927187,8413.77618871302,14391.0731388144,13669.987673697,14658.4077085312
"NM_019383",2395.49164334393,2654.01210977127,2423.33990204861,5459.25722361074,2994.48221908001,3260.72119000205
"NM_019384",1385.47600169114,1271.04503680282,1341.40809421477,1804.68363656951,1827.25555488449,1801.88378828654
"NM_019385",371.823940086402,430.169912914889,376.568473375933,453.252778861558,504.67857926727,505.666991969739
"NM_019386",7372.841452569,5144.520723231,5480.85108886215,3590.33303570652,3462.21261617131,2967.52929559706
"NM_019387",463.64354387302,396.106684516651,487.103497899217,465.149177256875,496.281265136367,430.885253720693
