"","SRR1177967","SRR1177968","SRR1177971","SRR1178064","SRR1178074","SRR1178075"
"NM_001100976",979.087351389713,1341.416634467,1815.30006005063,2175.1862136273,2298.60460587505,2533.02713989306
"NM_001100977",733.077207448621,713.051014028546,798.131927228872,760.825151790434,670.34953889593,624.438097893637
"NM_001100978",1593.28717384667,1505.70629803178,1678.77749355096,2145.78483488014,2044.84258977604,2177.27755046808
"NM_001100982",102.366637076159,113.478427410719,213.035213658834,123.795278935393,123.50161074068,145.602152633853
"NM_001100984",186.571451445257,127.028090385133,90.0148790107751,52.6129935475419,51.6126134438663,54.7884388776869
"NM_001100986",4249.86651345214,5143.79080666198,4362.72113605556,4013.03029215565,3656.5078881482,3369.86425425773
"NM_001100987",1127.6840826293,967.107194798812,1114.6842517501,1111.06262844515,1184.6323657116,988.443479478269
"NM_001100988",61.0897672873851,101.622472308106,142.523558433727,135.14317950447,94.6231246470882,116.331616795089
"NM_001100990",28.0682714563661,82.9916857182868,42.0069435383617,132.564111193316,148.693481588282,97.5684527958808
"NM_001100991",155.201030405789,199.857528872609,192.031741889653,142.880384437932,159.753327326253,150.855838553631
"NM_001100995",728.123983073968,560.617305566387,523.586546246008,404.39791118895,436.863906649868,422.54645326216
"NM_001101001",168.409628738197,157.514832077565,121.520086664546,134.111552180009,143.163558719296,111.07793087531
"NM_001101005",2892.68303479726,2974.15102288391,2847.47067270752,2404.72329332,2114.88827944986,2640.35243796853
"NM_001101008",340.121407059495,245.587641411257,262.543397114761,191.366868687628,272.809528203293,191.38427279192
"NM_001101681",1226.74857012235,1614.10360182709,1801.79782819901,1783.68364399412,1647.91701495773,2163.01754582868
"NM_001102408",117.226310200117,67.7483148720709,54.008927406465,34.5595153694638,17.2042044812888,16.5115843193029
"NM_001102418",26.4171966648152,28.7930338206301,40.5066955548488,44.8757886140799,28.2640502192601,45.0315935980988
"NM_001103351",3100.71845853268,1768.23101816105,2758.95604168026,3435.83480411938,2928.40137706508,3843.44651359773
"NM_001103352",392.955800389126,467.463372617289,852.140854635337,744.83492826128,779.104688652649,751.277086528282
"NM_001103356",700.055711617602,917.98966651656,1077.17805216227,1315.84065235078,1459.89963741222,1479.28784969755
"NM_001103357",249.312293524193,286.236630334499,235.538933411528,156.291539655933,131.489277106993,171.870582232744
"NM_001103360",2699.5072841858,2516.84989749743,2247.37147930235,2019.92630129582,1905.36564630273,2184.03228950779
"NM_001103361",183.269301862155,213.407191847023,115.519094730495,136.690620491163,127.188225986671,125.337935514708
"NM_001103364",272.427340605907,399.715057745218,289.547860817993,246.558930546324,229.18458112574,258.931663189068
"NM_001104527",64.391916870487,382.777979027201,54.008927406465,20.6325464892321,8.60210224064438,4.50315935980988
"NM_001104612",503.577811423039,525.049440258549,363.060012010126,325.994234529868,407.985420556277,412.789607982572
"NM_001104613",5864.61765958897,4591.6420404546,5756.45151273907,7387.48327046956,6303.49763476934,6883.82960802937
"NM_001104630",1936.71073048926,2181.49573888068,2496.4126445655,2758.57146561033,2586.77503093663,2264.3386314244
"NM_001104633",102.366637076159,132.109214000538,156.025790285343,254.811949142017,256.219759596336,228.910600790336
"NM_001105668",1944.96610444702,3267.16248470562,1851.30601165494,1243.62673963847,1470.95948315019,948.665571799948
"NM_001105710",1930.10643132306,1934.21438959762,1384.72888878242,1866.72964361328,1577.25688940958,1368.9604453822
"NM_001105713",374.793977682065,650.38382277188,499.582578509802,386.860246673102,424.575189163234,404.533815822921
"NM_001105717",941.112631184041,355.678653078372,781.62919941023,688.095425415891,641.471052802338,713.750758529866
"NM_001105718",4347.27992615365,4573.01125386478,4632.76577308789,3474.00501512446,3701.97614284874,3555.99484112987
"NM_001105720",2037.42629277387,867.178430362507,1467.24252787563,655.599164695351,1832.24777725725,657.461266532243
"NM_001105721",962.576603474203,843.466520157283,1029.17011668986,1105.90449182284,1108.44231729446,1191.08565066971
"NM_001105724",100.715562284608,96.541348692701,94.5156229613138,61.8976394676964,72.5034331711455,82.5579215965145
"NM_001105725",825.537395775474,535.21168748936,1015.66788483825,1015.63710093245,523.499364930644,1197.08986314946
"NM_001105726",1395.15819886055,1768.23101816105,1141.68871545333,873.78834381898,930.870349612589,974.183474838871
"NM_001105727",3597.69197078952,3397.57799083435,3690.61003944178,2794.16260830426,2497.68182915853,2976.58833683433
"NM_001105728",373.142902890514,475.931911976298,309.051084603661,335.794694112253,423.960753288902,403.032762702984
"NM_001105730",87.5069639522003,50.8112361540532,40.5066955548488,23.7274284626169,51.6126134438663,35.2747483185107
"NM_001105732",1553.66137884944,1768.23101816105,1947.32188259977,2742.58124208118,2597.8348766746,2392.67867317898
"NM_001105733",13.2085983324076,20.3244944616213,12.0019838681033,36.1069563561562,8.60210224064438,9.00631871961976
"NM_001105734",569.620803085077,160.902247821168,210.034717691809,128.953415557701,111.212893254045,61.5431779174017
"NM_001105735",8212.44601317442,6559.73058748826,5669.43712969532,5715.2153775173,5919.475213312,5511.11652984733
"NM_001105736",511.833185380794,294.705169693508,294.048604768532,294.529601133789,295.543655553568,250.675871029417
"NM_001105737",374.793977682065,587.716631515215,624.103161141374,751.024692208049,754.527253679379,848.845539324163
"NM_001105740",853.605667231841,946.782700337191,1219.701610596,1800.70549484773,1515.81330197641,1850.04797032189
"NM_001105742",1991.19619861044,2007.0438280851,1432.73682425484,1292.62903755039,1419.34686970632,1162.56564139092
"NM_001105744",850.303517648739,713.051014028546,876.144822371544,1105.90449182284,943.159067099224,887.872920442515
"NM_001105746",99.0644874930569,138.884045487745,121.520086664546,135.658993166701,122.887174866348,102.822138715659
"NM_001105749",52.8343933296304,77.9105621028815,130.521574565624,173.31339050955,151.76566095994,159.111630713282
"NM_001105750",1140.89268096171,1238.1004542871,1452.2400480405,1257.5537085187,1216.58303117685,1089.76456507399
"NM_001105751",1761.69680258486,641.915283412872,967.659949365832,906.800418201752,875.571120922732,820.325530045367
"NM_001105752",683.544963702093,782.493036772419,507.083818427366,569.458283102806,506.295160449355,581.658083975443
"NM_001105754",267.474116231254,250.668765026662,1363.72541701324,5848.29530237285,7852.49047395966,8076.41631181902
"NM_001105755",2527.7955058645,1920.66472662321,1857.30700358899,1779.55713469627,1688.46978266363,1564.84787753393
"NM_001105758",5930.66065125101,4945.62698566117,5295.8753818006,8312.85298051162,7331.44885252634,6800.52115987289
"NM_001105759",670.336365369685,1111.07236390196,873.144326404518,940.844119908985,795.694457259606,709.247599170056
"NM_001105760",138.69028249028,118.559551026124,115.519094730495,132.564111193316,76.8044842914677,120.08424959493
"NM_001105763",534.948232462507,504.724945796928,541.589522048163,357.974681588177,450.995931759498,387.27170494365
"NM_001105764",288.938088521416,374.309439668192,384.063483779307,403.366283864488,281.411630443938,419.544347022287
"NM_001105766",70.9962160366908,55.8923597694585,109.518102796443,266.675663373325,150.536789211277,219.153755510748
"NM_001105768",992.29594972212,1094.13528518394,966.159701382319,1201.33001933554,1064.20293434258,1111.52983531307
"NM_001105769",863.512115981146,1327.86697149259,1531.75319116669,2062.73883526098,2196.60825073598,2105.97752727109
"NM_001105770",3921.3026299335,4630.59732150604,3546.58623302454,3790.19879007194,3616.56955631663,4061.84974254851
"NM_001105771",2308.20255858823,2696.38293190842,1707.2822052377,1639.77163223172,1569.8836589176,1446.26468105894
"NM_001105773",29.7193462479171,27.0993259488284,34.5057036207971,124.826906259854,62.0580233075059,108.075824635437
"NM_001105774",120.528459783219,171.064495051979,195.032237856679,160.41804895378,113.670636751372,183.879007192237
"NM_001105777",1948.26825403012,1830.89820941772,1522.75170326561,1554.14656430141,1541.61960869834,1383.2204500216
"NM_001105778",470.55631559202,374.309439668192,424.570179334156,345.079340032407,313.362295909188,361.753801904727
"NM_001105779",1195.37814908289,1371.90337615944,892.647550190186,777.33118898182,569.582055505525,738.51813500882
"NM_001105780",4297.74768240712,4012.3939482984,3362.05573105245,4042.4316709028,4139.45448537294,3778.15070288049
"NM_001105781",1010.45777242918,1050.0988805171,1029.17011668986,747.413996572434,768.659278789009,794.807627006444
"NM_001105782",1025.31744555314,970.494610542415,763.626223608075,514.266221244111,519.198313810322,570.400185575918
"NM_001105783",23.1150470817133,60.9734833848638,16.5027278186421,19.6009191647705,23.3485632246062,12.008424959493
"NM_001105784",90.8091135353022,59.279775513062,55.509175389978,81.4985586324669,92.779817024093,96.8179262359124
"NM_001105785",42.9279445803247,69.4420227438727,58.5096713570038,34.5595153694638,43.6249470775537,70.5494966370215
"NM_001105786",132.085983324076,193.082697385402,145.524054400753,147.006893735779,143.163558719296,144.101099513916
"NM_001105789",260.86981706505,262.524720129275,259.542901147735,367.259327508332,377.878062714021,297.208517747452
"NM_001105790",643.91916870487,1124.62202687638,279.046124933403,211.99941517686,189.860685168508,210.147436791128
"NM_001105791",1094.66258679828,1376.98449977484,1444.73880812294,1238.46860301616,1220.88408229717,1301.41305498506
"NM_001105793",29.7193462479171,52.5049440258549,12.0019838681033,16.5060371913857,13.5175892352983,22.5157967990494
"NM_001105794",698.404636826051,692.726519566925,597.098697438141,551.404804924728,563.437696762207,552.387548136679
"NM_001105796",85.8558891606493,59.279775513062,87.0143830437492,85.1092542680825,93.3942528984248,78.0547622367046
"NM_001105797",84.2048143690984,387.859102642606,159.026286252369,387.891873997564,557.907773893222,409.787501742699
"NM_001105798",42.9279445803247,33.8741574360354,46.5076874889005,37.6543973428486,18.4330762299523,43.5305404781622
"NM_001105799",269.125191022805,287.930338206301,259.542901147735,208.904533203475,207.679325524129,224.407441430526
"NM_001105800",18.1618227070604,6.77483148720709,18.002975802155,17.0218508536165,26.4207425962649,21.7652702390811
"NM_001105801",1231.70179449701,1351.57888169781,1693.77997338608,1833.20175556827,1749.9133700968,1960.37537463723
"NM_001105802",749.587955364131,657.158654259088,543.089770031676,666.947065264428,863.896839310429,570.400185575918
"NM_001105803",1566.86997718185,1859.69124323835,1711.78294918824,1456.65778213979,1520.11435309673,1511.56049177618
"NM_001105804",166.758553946646,150.740000590358,214.535461642347,104.194359770622,95.8519963957517,93.0652934360709
"NM_001105805",2456.79928982781,2672.6710217032,2614.93223526302,2243.78943070399,2364.96368030287,2331.13549526158
"NM_001105806",2276.83213754876,2594.76045960031,1123.68573965118,900.094840592751,1211.66754418219,699.490753890468
"NM_001105807",1403.41357281831,1117.84719538917,685.613328465403,569.458283102806,656.831949660632,812.820264445684
"NM_001105808",658.778841828829,663.933485746295,613.601425256783,582.353624658577,615.664746080405,583.909663655348
"NM_001105809",455.696642468062,443.751462412064,271.544885015838,259.454272102094,240.858862738043,229.661127350304
"NM_001105810",102.366637076159,154.127416333961,148.524550367779,125.858533584316,134.561456478651,86.3105543963561
"NM_001105811",208.03542373542,404.796181360624,529.58753818006,728.844704732125,1050.07090923295,983.940320118459
"NM_001105812",346.725706225699,269.299551616482,358.559268059587,620.523835663656,860.82465993877,668.719164931767
"NM_001105813",741.332581406376,797.736407618635,807.13341512995,904.221349890598,854.065865321121,840.589747164511
"NM_001105814",325.261733935537,203.244944616213,328.554308389329,305.361688040635,279.568322820943,286.701145907896
"NM_001105815",1438.08614344088,1224.55079131268,1366.72591298027,1316.35646601301,1365.27651276513,1392.97729530119
"NM_001105816",6498.63037954453,8719.20812403552,6572.58641577009,5596.57823520421,6029.45923481738,6393.73576437006
"NM_001105817",211.337573318521,132.109214000538,156.025790285343,234.695216315015,270.966220580298,206.394803991286
"NM_001105818",876.720714313554,1622.5721411861,933.154245745035,547.278295626882,425.804060911897,648.454947812623
"NM_001105819",26.4171966648152,45.7301125386478,57.0094233734909,59.3185711565423,54.0703569411933,63.0442310373383
"NM_001105824",1046.7814178433,1309.23618490277,1299.21475372219,1894.06776771151,1730.86585799252,1733.7163535268
"NM_001105825",358.283229766556,260.831012257473,258.042653164222,302.266806067251,256.219759596336,243.921131989702
"NM_001105826",99.0644874930569,135.496629744142,157.526038268856,132.564111193316,119.200559620358,141.849519834011
"NM_001105827",2290.04073588117,3810.84271155399,4019.16434783111,4391.12170657083,4410.42070595324,4218.70979358189
"NM_001105828",828.839545358576,967.107194798812,811.634159080489,715.433549514124,793.85114963661,740.019188128757
"NM_001105829",14.8596731239585,11.8559551026124,19.5032237856679,44.3599749518491,20.2763838529475,37.5263279984157
"NM_001105830",6.6042991662038,16.9370787180177,3.00049596702584,49.5181115741571,22.1196914759427,35.2747483185107
"NM_001105831",1362.13670302953,1488.76921931376,1572.25988672154,1352.9792360314,1418.11799795766,1505.55627929644
"NM_001105833",52.8343933296304,88.0728093336921,60.0099193405167,185.177104740858,130.874841232661,173.37163535268
"NM_001105834",1000.55132367988,887.502924824129,891.147302206673,680.87403414466,756.984997176706,869.860283003275
"NM_001105835",1395.15819886055,2508.38135813842,1348.72293717811,1243.11092597624,1310.59171994961,1128.04141963238
"NM_001105836",135.388132907178,211.713483975222,184.530501972089,348.174222005792,315.820039406515,266.436928788751
"NM_001105837",3751.24192640376,3407.74023806517,2917.98232793263,2264.42197719323,2777.8645878538,2525.52187429337
"NM_001105838",290.589163312967,162.59595569297,163.527030202908,169.702694873934,116.742816123031,154.608471353473
"NM_001105839",379.747202056718,572.473260668999,384.063483779307,364.680259197178,376.034755091026,354.999062865012
"NM_001105840",2986.79429791567,2825.10473016536,2755.95554571323,3517.33336275185,3188.92218778174,3650.56118768588
"NM_001105841",186.571451445257,164.289663564772,298.549348719071,240.369166599554,236.557811617721,254.428503829258
"NM_001105842",262.520891856601,235.425394180446,244.540421312606,237.274284626169,287.555989187255,264.935875668815
"NM_001105843",2332.96868046149,2090.03551380339,1785.29510038037,2152.49041248914,2091.53971622525,1778.7479471249
"NM_001105845",19.8128974986114,40.6489889232425,39.0064475713359,79.4353039835437,60.2147156845107,38.276854558384
"NM_001105846",577.876177042832,145.658876974952,366.060507977152,261.001713088786,248.846529104355,292.705358387642
"NM_001105848",705.008935992255,496.256406437919,586.596961553551,647.861959761889,511.210647444009,637.197049413098
"NM_001105849",23.1150470817133,23.7119102052248,54.008927406465,53.1288072097727,52.8414851925298,59.2915982374968
"NM_001105853",449.092343301858,582.63550789981,616.601921223809,438.957426558413,457.140290502816,521.615959177978
"NM_001105856",561.365429127323,572.473260668999,414.068443449565,559.657823520421,519.812749684654,478.835945259784
"NM_001105857",95.762337909955,64.3608991284673,42.0069435383617,84.5934406058517,97.0808681444152,96.8179262359124
"NM_001105860",274.078415397458,113.478427410719,355.558772092562,219.220806448091,221.196914759427,261.933769428941
"NM_001105861",1162.35665325187,826.529441439265,1525.75219923264,1344.7262174357,1306.90510470361,1382.46992346163
"NM_001105862",160.154254780442,135.496629744142,36.00595160431,40.2334656540026,48.5404340722076,64.545284157275
"NM_001105863",412.768697887737,431.895507309452,432.07141925172,316.193774947482,324.42214164716,379.015912783998
"NM_001105864",47.8811689549775,106.703595923512,72.0119032086201,128.43760189547,183.101890550859,225.157967990494
"NM_001105865",807.375573068414,684.257980207916,663.10960871271,804.153499417822,543.775748783592,639.448629093003
"NM_001105867",23.1150470817133,62.6671912566656,52.5086794229521,52.6129935475419,66.9735103021599,51.0358060778453
"NM_001105868",26.4171966648152,13.5496629744142,27.0044637032325,36.622770018387,23.3485632246062,39.0273811183523
"NM_001105869",113.924160617015,165.983371436574,171.028270120473,326.510048192098,184.945198173854,188.382166552047
"NM_001105874",1954.87255319632,3397.57799083435,4443.73452716526,6374.42523784826,6791.35971898874,6032.7324890253
"NM_001105875",817.28202181772,831.61056505467,787.630191344282,685.516357104737,662.976308403949,515.611746698231
"NM_001105878",16.5107479155095,40.6489889232425,24.0039677362067,137.206434153394,71.8889972968138,82.5579215965145
"NM_001105879",280.682714563661,325.19191138594,403.566707564975,330.636557489945,356.987242986742,360.25274878479
"NM_001105880",272.427340605907,165.983371436574,199.532981807218,349.721662992484,244.545477984033,240.16849918986
"NM_001105881",957.62337909955,1014.53101520926,576.09522566896,748.961437559126,979.410783684796,649.205474372591
"NM_001105883",708.311085575357,633.446744053863,754.624735706998,2563.07808762486,1901.06459518241,1702.9447645681
"NM_001105888",237.754769983337,401.40876561702,474.078362790082,439.989053882875,459.598034000143,456.320148460735
"NM_001105891",1368.74100219574,1546.35528695502,1618.76757421044,1501.01775709164,1577.25688940958,1671.42264904943
"NM_001105894",6.6042991662038,10.1622472308106,36.00595160431,41.2650929784642,25.1918708476014,30.7715889587009
"NM_001105897",6853.61145972799,5436.80226848369,4454.23626304985,4767.66567999931,4415.95062882223,4022.82236143016
"NM_001105900",2184.37194922191,1746.21281582763,1780.79435642983,2249.97919465076,1927.48533777867,1998.65222919562
"NM_001105902",340.121407059495,699.501351054132,444.073403119824,219.220806448091,306.603501291539,276.193774068339
"NM_001105903",1362.13670302953,2020.59349105951,2037.33676161054,1384.44386942748,1462.35738090955,1521.31733705577
"NM_001105907",2291.69181067272,2333.92944734284,2703.44686629028,2953.54902993358,2648.21861836981,2881.27146371836
"NM_001105908",275.729490189008,306.561124796121,369.061003944178,351.784917641408,320.735526401169,328.730633266121
"NM_001105909",411.117623096186,259.137304385671,333.055052339868,430.704407962721,433.79172727821,439.058037581463
"NM_001105911",33.021495831019,44.0364046668461,30.0049596702584,159.386421629318,74.9611766684725,87.0610809563244
"NM_001105912",919.648658893879,1300.76764554376,579.095721635986,628.776854259349,677.10833351358,700.241280450437
"NM_001105914",629.059495580912,684.257980207916,690.114072415942,562.236891831575,514.89726269,611.679146374176
"NM_001105915",795.818049527557,833.304272926472,774.127959492666,638.577313841734,752.683946056384,691.234961730817
"NM_001105916",11696.2138233469,13432.7971312599,13650.756401984,17008.9555120607,13006.3785878543,16268.4137138732
"NM_001105918",460.649866842715,223.569439077834,199.532981807218,240.369166599554,259.291938967995,205.644277431318
"NM_001105919",1477.7119384381,1807.18629921249,1572.25988672154,1444.27825424625,1485.09150825982,1605.37631177222
"NM_001105920",117.226310200117,105.00988805171,69.0114072415942,87.1725089170057,116.742816123031,89.3126606362293
"NM_001105921",926.252958060082,1039.93663328629,895.648046157212,746.898182910203,823.344071604534,872.862389243149
"NM_001105923",711.613235158459,885.809216952327,601.59944138868,598.859661849962,705.986819607171,690.484435170848
"NM_001105924",3838.74889035596,4793.19327719902,3500.07854553564,2104.51974190168,2028.86725704341,2250.078626785
"NM_001105925",72.6472908282418,88.0728093336921,96.0158709448267,146.491080073548,185.559634048186,175.623215032585
"NM_001105926",820.584171400822,845.160228029084,651.107624844606,641.156382152888,592.316182855799,565.897026216108
"NM_001105927",366.538603724311,423.426967950443,283.546868883941,201.683141932244,224.269094131086,208.646383671191
"NM_001105928",1504.12913510291,1190.67663387665,996.164661052577,762.888406439358,996.000552291753,880.367654842832
"NM_001105929",922.95080847698,785.880452516022,774.127959492666,804.153499417822,768.044842914677,778.296042687141
"NM_001105932",1396.8092736521,1602.24764672448,1417.73434441971,1308.61926107955,1340.08464191753,1491.29627465704
"NM_001105933",1623.00652009458,1458.28247762133,1512.24996738102,1446.34150889517,1499.83796924378,1568.60051033378
"NM_001105934",3051.18621478615,2904.70900014004,2379.39330185149,2888.04069483027,2633.47215738585,2613.33348180967
"NM_001105936",2963.67925083395,3793.90563283597,3569.08995277723,3021.63643334804,3296.44846578979,3285.05475298131
"NM_001105939",8.25537395775475,11.8559551026124,4.50074395053875,5.15813662230803,6.14435874331742,5.25368591977819
"NM_001105940",1213.53997178995,1188.98292600484,1485.24550367779,1525.26099921648,1552.67945443631,1446.26468105894
"NM_001105941",761.145478904987,1128.00944261998,930.153749778009,871.725089170057,978.796347810465,876.61502204299
"NM_001105943",3.3021495831019,16.9370787180177,6.00099193405167,8.76883225792365,16.589768606957,18.0126374392395
"NM_001105944",779.307301612048,738.456632105573,703.616304267558,786.615834901975,879.872172043054,776.044463007236
"NM_001105946",878.371789105105,877.340677593318,771.12746352564,1052.25987095084,879.257736168723,893.877132922261
"NM_001105947",1603.19362259597,1617.49101757069,1405.7323605516,1362.77969561378,1439.62325355927,1543.83313385482
"NM_001105948",353.330005391903,279.461798847292,304.550340653122,318.772843258636,151.76566095994,162.864263513124
"NM_001105950",2380.84984941647,2747.19416806247,2370.39181395041,2670.8831430311,2311.50775923601,2450.46921829654
"NM_001105951",72.6472908282418,116.865843154322,141.023310450214,136.174806828932,98.9241757674104,114.830563675152
"NM_001105952",627.408420789361,592.79775513062,609.100681306245,904.221349890598,984.940706553782,842.841326844416
"NM_001105955",79.2515899944456,60.9734833848638,183.030253988576,700.990766971661,288.170425061587,493.095949899182
"NM_001105956",6416.07663996699,6022.8251921271,8735.94400799572,11671.8315489586,11054.3158151024,13480.2075435909
"NM_001105957",376.445052473616,394.633934129813,430.571171268207,634.450804543888,784.634611521634,793.306573886507
"NM_001105958",460.649866842715,465.769664745487,301.549844686096,318.257029596405,306.603501291539,271.690614708529
"NM_001105959",107.319861450812,79.6042699746833,136.522566499676,190.335241363166,168.969865441229,163.614790073092
"NM_001105960",1066.59431534191,812.979778464851,808.633663113463,778.362816306282,858.981352315775,763.285511487775
"NM_001105962",701.706786409153,132.109214000538,459.075882954953,4513.36954451953,2373.56578254352,3297.0631779408
"NM_001105963",975.785201806611,1227.93820705628,918.151765909906,881.525548752442,924.11155499494,872.862389243149
"NM_001105964",482.113839132877,812.979778464851,691.614320399455,550.373177600267,578.798593620501,609.427566694271
"NM_001105965",4413.32291781569,3091.01686603823,8896.4705422316,13764.487576629,17496.0615215963,16930.3781397652
"NM_001105966",4824.44054091187,5911.04047258818,8315.8745726121,4989.46555475856,7587.05417624835,3898.98547903539
"NM_001105968",657.127767037278,707.969890413141,913.651021959367,1202.36164666,1278.64105448435,1608.3784180121
"NM_001105971",69.3451412451399,10.1622472308106,42.0069435383617,25.7906831115402,34.4084089625775,49.5347529579087
"NM_001105973",107.319861450812,45.7301125386478,69.0114072415942,65.508335103312,70.0456896738186,114.080037115184
"NM_001105974",472.207390383571,308.254832667923,622.602913157861,411.619302460181,319.506654652506,154.608471353473
"NM_001105975",3021.46686853824,3434.83956401399,3314.04779558004,3730.36440525317,3644.21917066156,3112.4336441886
"NM_001105976",1381.94960052814,1481.99438782655,1197.19789084331,934.138542299984,1166.81372535598,1138.54879147193
"NM_001105977",4.95322437465285,18.6307865898195,33.0054556372842,6.70557760900044,18.4330762299523,11.2578983995247
"NM_001105978",135.388132907178,120.253258897926,136.522566499676,134.111552180009,125.959354238007,135.094780794296
"NM_001105980",508.531035797692,403.102473488822,348.057532174997,268.738918022248,360.673858232732,334.734845745868
"NM_001105981",505.22888621459,523.355732386748,411.067947482539,558.62619619596,498.921929957374,512.609640458358
"NM_001105983",402.862249138432,440.364046668461,117.019342714008,416.777439082489,286.327117438592,268.688508468656
"NM_001105984",599.340149332994,616.509665335845,523.586546246008,513.234593919649,629.182335315704,532.873857577503
"NM_001105985",1677.49198821576,1842.75416452033,2028.33527370946,3739.13323751109,3071.56493578438,3652.81276736578
"NM_001105986",1050.0835674264,1939.29551321303,1266.2092980849,511.171339270726,735.479741575095,908.137137561659
"NM_001105988",2636.76644210687,2281.42450331699,5150.35132739985,5803.41951375876,5310.56926184924,5543.38917192596
"NM_001105990",120.528459783219,72.8294384874762,66.0109112745684,104.194359770622,98.3097398930787,85.5600278363877
"NM_001105992",525.041783713202,630.059328310259,522.086298262495,584.4168793075,636.555565807685,585.410716775285
"NM_001105993",323.610659143986,264.218428001076,232.538437444502,161.965489940472,197.848351534821,228.910600790336
"NM_001105995",166.758553946646,171.064495051979,138.022814483188,170.218508536165,168.355429566897,173.37163535268
"NM_001105996",969.180902640407,963.719779055208,789.130439327795,662.820555966582,718.275537093806,691.234961730817
"NM_001105997",972.483052223509,970.494610542415,946.656477596651,765.467474750512,914.895016879964,851.097119004068
"NM_001105998",4930.10932757113,5624.80384225368,5013.82876090017,3098.49266902043,3230.7038272363,3395.38215729665
"NM_001105999",4500.82988176789,5306.38676235495,4572.75585374737,3604.50587166885,3792.29821637551,3104.17785202894
"NM_001106000",526.692858504753,597.878878746026,532.588034147086,440.504867545106,409.828728179272,429.301192301875
"NM_001106002",2583.93204877724,2169.63978377807,2503.91388448306,3518.36499007631,3820.56226659477,3268.54316866201
"NM_001106003",931.206182434735,669.0146093617,555.09175389978,451.852768114183,562.823260887875,538.878070057249
"NM_001106004",612.548747665402,657.158654259088,600.099193405167,588.543388605346,570.810927254188,556.890707496489
"NM_001106005",74.2983656197927,45.7301125386478,78.0128951426717,69.1190307389276,79.8766636631264,75.0526559968313
"NM_001106006",2399.01167212353,2247.55034588095,2212.86577568155,2517.17067168632,2440.53929284568,2205.04703318691
"NM_001106007",447.441268510307,533.517979617558,409.567699499027,419.872321055874,426.418496786229,457.821201580671
"NM_001106008",95.762337909955,116.865843154322,93.0153749778009,74.2771673612356,84.7921506577804,88.562134076261
"NM_001106009",42.9279445803247,64.3608991284673,82.5136390932105,144.427825424625,131.489277106993,131.342147994455
"NM_001106012",33.021495831019,88.0728093336921,112.518598763469,21.6641738136937,14.7464609839618,112.578983995247
"NM_001106013",1634.56404363544,1067.03595923512,793.631183278334,755.151201505896,705.986819607171,563.645446536203
"NM_001106016",670.336365369685,646.996407028277,669.110600646761,627.229413272657,656.831949660632,550.135968456774
"NM_001106019",203.082199360767,284.542922462698,268.544389048812,343.016085383484,341.626346128448,351.246430065171
"NM_001106021",409.466548304635,406.489889232425,378.062491845255,324.962607205406,331.180936264809,305.464309907104
"NM_001106022",140.341357281831,172.758202923781,181.530006005063,188.271986714243,177.571967681873,219.153755510748
"NM_001106023",1614.75114613683,2488.0568636768,2175.35957609373,2634.77618667494,2319.49542560233,2722.15983300507
"NM_001106025",100.715562284608,138.884045487745,129.021326582111,130.500856544393,121.043867243353,175.623215032585
"NM_001106026",683.544963702093,962.026071183407,750.123991756459,608.144307770117,845.463763080477,691.985488290785
"NM_001106028",14.8596731239585,3.38741574360354,33.0054556372842,200.651514607782,74.9611766684725,120.834776154898
"NM_001106029",2588.88527315189,2525.31843685644,2415.3992534558,2649.73478287964,2592.30495380562,2623.84085364922
"NM_001106030",526.692858504753,503.031237925126,534.088282130599,632.903363557195,619.965797200727,666.467585251862
"NM_001106031",3802.42524494184,3693.97686839966,5660.43564179424,6811.31940975775,7700.11037712539,7054.19913714218
"NM_001106033",16.5107479155095,16.9370787180177,24.0039677362067,23.7274284626169,23.3485632246062,20.2642171191445
"NM_001106038",5149.70227484741,5091.28586263613,3072.50787023446,2880.81930355903,2479.24875292858,2729.66509860476
"NM_001106039",333.517107893292,379.390563283597,459.075882954953,468.358805305569,469.429007989451,476.584365579879
"NM_001106040",860.209966398044,728.294384874762,595.598449454628,578.742929022961,572.039799002852,491.594896779245
"NM_001106042",884.976088271309,1160.18989218421,840.138870767234,979.014330914064,899.53412002167,851.097119004068
"NM_001106045",95.762337909955,135.496629744142,75.0123991756459,75.3087946856972,74.9611766684725,68.2979169571165
"NM_001106046",14.8596731239585,18.6307865898195,52.5086794229521,124.826906259854,84.1777147834486,78.8052887966729
"NM_001106047",419.372997053941,411.571012847831,628.603905091913,746.382369247972,617.5080537034,895.378186042198
"NM_001106048",133.737058115627,67.7483148720709,78.0128951426717,80.9827449702361,81.7199712861217,92.3147668761026
"NM_001106049",37.9747202056718,89.7665172054939,43.5071915218746,33.0120743827714,20.8908197272792,25.5179030389227
"NM_001106050",1066.59431534191,1251.65011726151,972.160693316371,656.114978357581,782.791303898639,749.025506848377
"NM_001106055",2139.79292985003,3607.59776693777,3273.54110002519,2408.33398895562,2339.15737358094,2349.89865926079
"NM_001106059",904.78898576992,879.03438546512,804.132919162924,828.39674154267,774.189201657995,889.373973562452
"NM_001106060",1565.2189023903,1502.31888228817,1512.24996738102,1653.69860111195,1592.00335039354,1630.14368825118
"NM_001106061",602.642298916096,509.806069412333,405.066955548488,384.281178361948,348.385140746098,761.784458367838
"NM_001106062",87.5069639522003,62.6671912566656,39.0064475713359,26.306496773771,32.5651013395823,36.7758014384474
