"","SRR1177960","SRR1178023","SRR1178049","SRR1178064","SRR1178074","SRR1178075"
"NM_001014135",3628.94648909304,3474.29232789956,3874.4520325969,3002.2967920203,2939.22559396503,2789.53316010736
"NM_001014136",2916.42804478265,2604.44754302281,2467.99323642013,2231.18937410116,2399.57060956705,2360.0808305639
"NM_001014138",4.73959053865003,6.78241547662189,31.2216011836282,2.09255744347119,13.0411446172123,7.62792770059437
"NM_001014140",1837.38126548333,1490.43580098766,1248.86404734513,1848.25136194593,2735.5353351819,2484.41605208359
"NM_001014141",644.584313256404,583.287730989482,584.289965007898,708.330694614999,697.390733577589,716.262411085811
"NM_001014142",1597.24201152506,1458.21932747371,1596.76188910555,1243.50226078276,1480.48041749686,1380.65491380758
"NM_001014143",360.208880937402,435.770194372956,477.244475235459,569.698763985033,563.253246086263,584.299261865529
"NM_001014144",20631.4376147436,17532.5440070676,20041.2944740623,13179.9730577033,11337.1017205632,11522.7475845179
"NM_001014145",101.111264824534,115.301063102572,218.551208285397,126.599725330007,161.461790498818,144.167833541234
"NM_001014146",693.560082155788,703.675605699521,630.378995326588,416.942070611635,471.344226879243,407.331339211739
"NM_001014147",281.215705293235,342.511981569405,309.242526009269,375.090921742211,435.325827460276,456.912869265603
"NM_001014148",2553.05943681948,2933.39469363897,2818.86456400757,2158.47300294054,2309.52461101964,2209.81065486219
"NM_001014149",9.47918107730006,10.1736232149328,2.97348582701221,3.13883616520679,6.21006886533917,9.15351324071324
"NM_001014150",2350.83690717042,2855.39691565782,2802.510391959,2697.30654463437,3067.77401947755,2578.2395628009
"NM_001014151",597.188407869904,647.72067801739,530.767220121679,476.056818389697,552.696129015186,556.075929373329
"NM_001014152",759.914349696888,734.196475344319,695.795683520856,1031.6308196313,1007.89417684455,1064.85870700297
"NM_001014153",1060.08841714472,1020.75352923159,994.631009135583,727.16371160624,627.216955399256,638.457548539749
"NM_001014155",399.705468759486,425.596571158023,529.280477208173,376.137200463947,335.343718728315,317.321792344726
"NM_001014157",650.903767307938,896.974446783245,972.329865432991,683.220005293345,722.231009038945,520.987461950595
"NM_001014158",102.691128337417,96.6494205418619,123.399661821007,225.996203894889,209.900327648464,246.382064729198
"NM_001014159",1470.85293049439,1658.30058403405,1464.44176980351,1524.42809756876,1389.19240517637,1419.55734508061
"NM_001014160",807.310255083389,774.890968204051,663.087339423722,610.503634132721,638.395079356867,662.866917181651
"NM_001014161",3488.33863644642,3258.95063651682,2769.80204786187,3565.71788367491,4206.07964249422,3815.4894358373
"NM_001014162",1573.54405883181,8632.31929787051,1818.28658321796,3179.64103535448,1346.96393689207,3531.73052537519
"NM_001014164",800.990801031855,574.809711643705,483.191446889483,533.602148085154,707.326843762131,610.234216047549
"NM_001014166",1499.29047372629,534.115218783974,2117.12190883269,2350.46514837902,2895.75511190765,2672.82586628827
"NM_001014167",747.275441593822,718.93604052192,594.697165402441,974.085489935841,1070.61587238447,1183.09158636219
"NM_001014168",946.338244217123,751.152514035874,780.540029590704,529.417033198212,434.083813687208,742.197365267832
"NM_001014170",1172.25872655944,1261.52927865167,1608.6558324136,1515.01158907314,1357.52105396314,1542.36698106018
"NM_001014171",358.629017424519,352.685604784338,304.782297268751,583.300387367595,654.541258406748,652.187818400819
"NM_001014172",341.250518782802,344.207585438561,341.950870106404,383.461151516096,374.467152579952,337.917197136331
"NM_001014173",194.323212084651,254.340580373321,246.799323642013,222.857367729682,201.206231236989,254.772785199852
"NM_001014174",2568.85807194832,2462.01681801375,2521.51598130635,1967.52713622379,2054.91178754073,2075.55912733173
"NM_001014175",2218.12837208821,2122.89604418265,2117.12190883269,2437.30628228307,2739.88238338764,2635.44902055535
"NM_001014176",800.990801031855,859.671161661824,761.212371715125,904.507954940423,947.035501964223,890.941955429422
"NM_001014177",25.2778162061335,55.9549276821306,43.115544491677,47.0825424781019,40.3654476247046,35.0884674227341
"NM_001014178",25.2778162061335,16.9560386915547,14.867429135061,11.5090659390916,22.356247915221,15.2558554011887
"NM_001014179",254.358025574218,250.94937263501,169.488692139696,206.116908181913,221.078451606074,250.958821349555
"NM_001014180",1480.33211157169,1409.0468152682,1158.17272962125,1029.53826218783,966.907722333309,1094.60762503529
"NM_001014181",236.979526932502,225.515314597678,291.401611047196,166.35831675596,169.534880023759,225.023867167534
"NM_001014184",910.001383420806,974.972224764397,897.992719757686,826.560190171122,899.838978587646,1028.24465404012
"NM_001014185",4335.1454793519,5030.85667978429,5613.94124139904,3443.30327323185,3861.4208204679,3673.60998060625
"NM_001014186",614.566906511621,739.283286951786,703.229398088387,540.926099137304,673.171465002766,509.545570399704
